a big moose bit the sleepy cat .        the sleepy cat was bitten by a big moose .
the shy scientist tapped a boy .        a boy was tapped by the shy scientist .
the chicken at a playground bit a small professor .     a small professor was bitten by the chicken at a playground .
a chicken tapped the crocodile .        the crocodile was tapped by a chicken .
a small cow kicked the boy near a field .       the boy near a field was kicked by a small cow .
the small student stalked a happy girl .        a happy girl was stalked by the small student .
a student near a kitchen tapped the curious duck .      the curious duck was tapped by a student near a kitchen .
a shy woman hated the woman .   the woman was hated by a shy woman .
a cat in the house kicked a silly cow . a silly cow was kicked by a cat in the house .
the goofy pig bit a curious chicken .   a curious chicken was bitten by the goofy pig .
a bird hunted the silly professor .     the silly professor was hunted by a bird .
a happy bear ate the duck by a room .   the duck by a room was eaten by a happy bear .
a scientist disliked a happy cat .      a happy cat was disliked by a scientist .
the tiny duck hunted a small boy .      a small boy was hunted by the tiny duck .
the big bird loved the sleepy boy .     the sleepy boy was loved by the big bird .
the tiny student bit the small teacher .        the small teacher was bitten by the tiny student .
a big rabbit kicked the happy moose .   the happy moose was kicked by a big rabbit .
a big chicken stalked the rabbit .      the rabbit was stalked by a big chicken .
the happy doctor hunted the big man .   the big man was hunted by the happy doctor .
a tiny boy bit the big duck .   the big duck was bitten by a tiny boy .
the tiny student in the building ate a goofy boy .      a goofy boy was eaten by the tiny student in the building .
a happy teacher kicked the small woman .        the small woman was kicked by a happy teacher .
the model liked a big chicken at a stadium .    a big chicken at a stadium was liked by the model .
the small cow ate a silly bear .        a silly bear was eaten by the small cow .
the shy bear liked a tiny penguin .     a tiny penguin was liked by the shy bear .
the model loved the silly photographer .        the silly photographer was loved by the model .
the goofy boy ate the bear .    the bear was eaten by the goofy boy .
the model stalked a happy professor .   a happy professor was stalked by the model .
a happy cat kicked the tiny dog .       the tiny dog was kicked by a happy cat .
a happy penguin hated the happy man near the park .     the happy man near the park was hated by a happy penguin .
the big pig ate a doctor .      a doctor was eaten by the big pig .
the crocodile disliked a sleepy dog .   a sleepy dog was disliked by the crocodile .
the researcher hunted the student .     the student was hunted by the researcher .
the sleepy teacher in a playground loved a curious woman .      a curious woman was loved by the sleepy teacher in a playground .
a curious doctor in a barn tapped a big girl .  a big girl was tapped by a curious doctor in a barn .
a shy doctor hunted a woman .   a woman was hunted by a shy doctor .
the girl liked the fish .       the fish was liked by the girl .
the rabbit by a room stalked a shy pig .        a shy pig was stalked by the rabbit by a room .
the shy doctor hated a big girl .       a big girl was hated by the shy doctor .
a cat stalked a shy student .   a shy student was stalked by a cat .
a silly cow liked a curious rabbit .    a curious rabbit was liked by a silly cow .
a small cow at a barn loved the small teacher . the small teacher was loved by a small cow at a barn .
the dog hated a cow .   a cow was hated by the dog .
a teacher hunted the shy professor .    the shy professor was hunted by a teacher .
a sleepy man complimented the shy cow near a barn .     the shy cow near a barn was complimented by a sleepy man .
the moose disliked the chicken .        the chicken was disliked by the moose .
a tiny moose bit the shy doctor .       the shy doctor was bitten by a tiny moose .
the shy photographer hated the goofy photographer .     the goofy photographer was hated by the shy photographer .
a big professor tapped a silly professor .      a silly professor was tapped by a big professor .
a big researcher loved a happy fish .   a happy fish was loved by a big researcher .
a model tapped the curious woman .      the curious woman was tapped by a model .
the tiny fish complimented a duck near a playground .   a duck near a playground was complimented by the tiny fish .
the scientist hunted a cow .    a cow was hunted by the scientist .
a happy girl ate the goofy moose in a room .    the goofy moose in a room was eaten by a happy girl .
a silly duck bit the boy .      the boy was bitten by a silly duck .
a penguin tapped the small professor .  the small professor was tapped by a penguin .
the cat stalked a happy chicken .       a happy chicken was stalked by the cat .
the cow disliked the small doctor .     the small doctor was disliked by the cow .
a curious penguin in a field ate a curious woman .      a curious woman was eaten by a curious penguin in a field .
the small model tapped a silly cat .    a silly cat was tapped by the small model .
the sleepy doctor loved a small fish .  a small fish was loved by the sleepy doctor .
a boy by the playground kicked the goofy rabbit .       the goofy rabbit was kicked by a boy by the playground .
the pig bit the shy penguin .   the shy penguin was bitten by the pig .
a shy rabbit disliked the scientist .   the scientist was disliked by a shy rabbit .
the big bear loved a man .      a man was loved by the big bear .
the curious photographer kicked the happy duck at a barn .      the happy duck at a barn was kicked by the curious photographer .
the curious cat hated a happy student by a store .      a happy student by a store was hated by the curious cat .
the pig liked a dog at a school .       a dog at a school was liked by the pig .
a tiny teacher hated the woman .        the woman was hated by a tiny teacher .
a happy penguin tapped a goofy bird .   a goofy bird was tapped by a happy penguin .
the curious woman disliked the goofy dog .      the goofy dog was disliked by the curious woman .
the happy moose tapped the tiny rabbit .        the tiny rabbit was tapped by the happy moose .
a tiny student ate the shy chicken by a house . the shy chicken by a house was eaten by a tiny student .
a bear in a barn tapped a tiny pig .    a tiny pig was tapped by a bear in a barn .
a tiny chicken complimented the sleepy bird .   the sleepy bird was complimented by a tiny chicken .
a shy photographer hunted a big doctor .        a big doctor was hunted by a shy photographer .
the pig in a playground liked the goofy chicken .       the goofy chicken was liked by the pig in a playground .
the tiny duck loved the rabbit .        the rabbit was loved by the tiny duck .
a goofy professor tapped the goofy rabbit .     the goofy rabbit was tapped by a goofy professor .
the small model bit a big teacher in the playground .   a big teacher in the playground was bitten by the small model .
a shy woman hated a girl .      a girl was hated by a shy woman .
a sleepy scientist stalked the rabbit . the rabbit was stalked by a sleepy scientist .
the happy cat by a kitchen stalked the student .        the student was stalked by the happy cat by a kitchen .
the girl hated a student .      a student was hated by the girl .
the silly penguin at a barn tapped a curious dog .      a curious dog was tapped by the silly penguin at a barn .
a tiny model stalked the shy girl .     the shy girl was stalked by a tiny model .
the small doctor liked the big fish .   the big fish was liked by the small doctor .
a shy teacher bit the goofy scientist . the goofy scientist was bitten by a shy teacher .
the bear stalked a woman .      a woman was stalked by the bear .
a tiny chicken loved a sheep .  a sheep was loved by a tiny chicken .
the curious crocodile kicked a rabbit by the barn .     a rabbit by the barn was kicked by the curious crocodile .
a curious girl kicked a big chicken near the market .   a big chicken near the market was kicked by a curious girl .
the happy fish ate the sleepy rabbit .  the sleepy rabbit was eaten by the happy fish .
a shy fish at a building hunted the silly sheep .       the silly sheep was hunted by a shy fish at a building .
a chicken stalked the small girl by a stadium . the small girl by a stadium was stalked by a chicken .
a shy model in a yard hated a dog .     a dog was hated by a shy model in a yard .
a researcher loved a silly photographer .       a silly photographer was loved by a researcher .
a shy doctor tapped the shy professor . the shy professor was tapped by a shy doctor .
the sleepy professor near a mall bit a dog .    a dog was bitten by the sleepy professor near a mall .
the shy student stalked a big penguin near a store .    a big penguin near a store was stalked by the shy student .
the big cat loved the silly professor . the silly professor was loved by the big cat .
a tiny girl tapped the sleepy doctor .  the sleepy doctor was tapped by a tiny girl .
a researcher kicked a shy researcher .  a shy researcher was kicked by a researcher .
the small doctor disliked a happy moose .       a happy moose was disliked by the small doctor .
the tiny professor loved the cow .      the cow was loved by the tiny professor .
the rabbit at a mall ate a pig .        a pig was eaten by the rabbit at a mall .
a student at the stadium stalked the cow .      the cow was stalked by a student at the stadium .
the curious rabbit disliked the duck .  the duck was disliked by the curious rabbit .
the teacher liked a tiny man at a house .       a tiny man at a house was liked by the teacher .
a small dog bit the small rabbit .      the small rabbit was bitten by a small dog .
the big girl liked the happy woman at a park .  the happy woman at a park was liked by the big girl .
a photographer disliked a shy pig .     a shy pig was disliked by a photographer .
the sleepy girl loved a curious photographer .  a curious photographer was loved by the sleepy girl .
a shy pig hated a fish in a stadium .   a fish in a stadium was hated by a shy pig .
a sleepy cat tapped the sleepy woman .  the sleepy woman was tapped by a sleepy cat .
the pig complimented the rabbit .       the rabbit was complimented by the pig .
the silly bear disliked a rabbit near the yard .        a rabbit near the yard was disliked by the silly bear .
a tiny chicken hated a goofy girl .     a goofy girl was hated by a tiny chicken .
the sleepy rabbit kicked a tiny sheep . a tiny sheep was kicked by the sleepy rabbit .
the dog disliked the curious duck by a store .  the curious duck by a store was disliked by the dog .
a shy pig hunted a small girl . a small girl was hunted by a shy pig .
a happy boy complimented a shy researcher .     a shy researcher was complimented by a happy boy .
a silly man hated the small bird .      the small bird was hated by a silly man .
a small fish loved the goofy duck .     the goofy duck was loved by a small fish .
the sleepy fish disliked the curious woman .    the curious woman was disliked by the sleepy fish .
the small researcher loved the curious bird in the mall .       the curious bird in the mall was loved by the small researcher .
a sleepy researcher loved a big scientist .     a big scientist was loved by a sleepy researcher .
the man ate a sleepy rabbit .   a sleepy rabbit was eaten by the man .
a big cat loved the sleepy sheep .      the sleepy sheep was loved by a big cat .
the curious cat tapped the big cow at a store . the big cow at a store was tapped by the curious cat .
the big pig liked the curious cow .     the curious cow was liked by the big pig .
the small girl disliked a cat . a cat was disliked by the small girl .
a happy boy hated the happy scientist . the happy scientist was hated by a happy boy .
a man loved a small bear by the barn .  a small bear by the barn was loved by a man .
a man bit the model .   the model was bitten by a man .
a goofy sheep liked a curious chicken . a curious chicken was liked by a goofy sheep .
a happy cat kicked the teacher .        the teacher was kicked by a happy cat .
a big photographer bit a goofy doctor . a goofy doctor was bitten by a big photographer .
the happy girl in a store disliked a happy moose .      a happy moose was disliked by the happy girl in a store .
the silly model hated a duck near the room .    a duck near the room was hated by the silly model .
the happy crocodile liked the happy rabbit .    the happy rabbit was liked by the happy crocodile .
the cat stalked a small girl in the barn .      a small girl in the barn was stalked by the cat .
a curious researcher bit a happy bird by a room .       a happy bird by a room was bitten by a curious researcher .
a small student stalked a tiny crocodile .      a tiny crocodile was stalked by a small student .
the silly rabbit near a supermarket complimented the researcher .       the researcher was complimented by the silly rabbit near a supermarket .
the goofy dog hunted a tiny duck .      a tiny duck was hunted by the goofy dog .
the happy sheep liked the big boy .     the big boy was liked by the happy sheep .
the tiny chicken kicked a small photographer near a stadium .   a small photographer near a stadium was kicked by the tiny chicken .
a happy cat loved the duck near a store .       the duck near a store was loved by a happy cat .
the big chicken kicked a boy .  a boy was kicked by the big chicken .
a curious scientist kicked a small crocodile .  a small crocodile was kicked by a curious scientist .
a student disliked the curious scientist .      the curious scientist was disliked by a student .
a model hated a big researcher .        a big researcher was hated by a model .
a sleepy teacher bit a silly sheep .    a silly sheep was bitten by a sleepy teacher .
a small model loved a tiny crocodile .  a tiny crocodile was loved by a small model .
the tiny pig complimented a happy chicken .     a happy chicken was complimented by the tiny pig .
the chicken stalked the silly woman .   the silly woman was stalked by the chicken .
a tiny photographer at a market hated a bird .  a bird was hated by a tiny photographer at a market .
the small rabbit hated a sleepy bear .  a sleepy bear was hated by the small rabbit .
a happy crocodile loved the tiny boy .  the tiny boy was loved by a happy crocodile .
a curious bird tapped a curious moose . a curious moose was tapped by a curious bird .
a silly cat stalked a shy moose .       a shy moose was stalked by a silly cat .
a goofy researcher in the barn bit the girl .   the girl was bitten by a goofy researcher in the barn .
a crocodile bit the shy dog .   the shy dog was bitten by a crocodile .
a small girl kicked a small pig .       a small pig was kicked by a small girl .
the man loved a goofy teacher . a goofy teacher was loved by the man .
the curious dog stalked the tiny penguin .      the tiny penguin was stalked by the curious dog .
the happy duck ate a silly woman at a school .  a silly woman at a school was eaten by the happy duck .
the tiny crocodile complimented the student .   the student was complimented by the tiny crocodile .
the penguin kicked a goofy boy .        a goofy boy was kicked by the penguin .
a silly rabbit hated the scientist .    the scientist was hated by a silly rabbit .
the small professor disliked a curious crocodile .      a curious crocodile was disliked by the small professor .
a silly model ate the curious professor near the yard . the curious professor near the yard was eaten by a silly model .
the big chicken bit the photographer .  the photographer was bitten by the big chicken .
a happy woman near the building loved a tiny crocodile .        a tiny crocodile was loved by a happy woman near the building .
the rabbit complimented the silly doctor .      the silly doctor was complimented by the rabbit .
a big cow tapped the silly penguin at the kitchen .     the silly penguin at the kitchen was tapped by a big cow .
a goofy crocodile stalked a doctor .    a doctor was stalked by a goofy crocodile .
the woman stalked the small bear near a mall .  the small bear near a mall was stalked by the woman .
the silly model disliked the curious fish .     the curious fish was disliked by the silly model .
a small photographer loved the photographer .   the photographer was loved by a small photographer .
a scientist hunted the curious duck by a kitchen .      the curious duck by a kitchen was hunted by a scientist .
the shy crocodile stalked a man .       a man was stalked by the shy crocodile .
the goofy fish by the building loved the curious bird . the curious bird was loved by the goofy fish by the building .
the goofy sheep bit a tiny model .      a tiny model was bitten by the goofy sheep .
the duck at the house ate a shy dog .   a shy dog was eaten by the duck at the house .
a goofy scientist hated the shy man .   the shy man was hated by a goofy scientist .
a happy boy ate the happy professor .   the happy professor was eaten by a happy boy .
the pig hunted the tiny student .       the tiny student was hunted by the pig .
a boy tapped the big bird .     the big bird was tapped by a boy .
the curious cow loved the sleepy doctor .       the sleepy doctor was loved by the curious cow .
the curious researcher tapped a goofy fish .    a goofy fish was tapped by the curious researcher .
the teacher bit the sleepy bird .       the sleepy bird was bitten by the teacher .
the big fish hated the curious rabbit . the curious rabbit was hated by the big fish .
the shy doctor hated the tiny rabbit .  the tiny rabbit was hated by the shy doctor .
a pig near the field bit a professor .  a professor was bitten by a pig near the field .
the happy doctor hunted the small scientist .   the small scientist was hunted by the happy doctor .
a happy penguin kicked a tiny fish .    a tiny fish was kicked by a happy penguin .
the professor liked the tiny dog .      the tiny dog was liked by the professor .
a tiny chicken liked a duck .   a duck was liked by a tiny chicken .
the tiny cow stalked a sheep .  a sheep was stalked by the tiny cow .
a bear disliked the scientist in a mall .       the scientist in a mall was disliked by a bear .
a model hated the big bear .    the big bear was hated by a model .
a photographer disliked a small girl .  a small girl was disliked by a photographer .
the tiny dog ate the tiny model .       the tiny model was eaten by the tiny dog .
the sleepy bear loved the shy scientist .       the shy scientist was loved by the sleepy bear .
a goofy pig complimented the goofy moose .      the goofy moose was complimented by a goofy pig .
a goofy bear hunted a tiny crocodile .  a tiny crocodile was hunted by a goofy bear .
the sleepy student near the school bit a pig .  a pig was bitten by the sleepy student near the school .
the shy chicken hated a tiny model by a room .  a tiny model by a room was hated by the shy chicken .
the silly girl loved a big chicken .    a big chicken was loved by the silly girl .
a small fish kicked the photographer .  the photographer was kicked by a small fish .
the silly dog loved a teacher . a teacher was loved by the silly dog .
the dog loved a curious sheep . a curious sheep was loved by the dog .
a silly penguin loved the duck .        the duck was loved by a silly penguin .
the small teacher hunted a crocodile .  a crocodile was hunted by the small teacher .
the chicken loved the goofy sheep .     the goofy sheep was loved by the chicken .
the goofy pig in a field disliked the silly photographer .      the silly photographer was disliked by the goofy pig in a field .
a curious sheep kicked a girl . a girl was kicked by a curious sheep .
the silly pig disliked a happy crocodile .      a happy crocodile was disliked by the silly pig .
the model hunted a silly bear in the park .     a silly bear in the park was hunted by the model .
the cow bit a goofy girl .      a goofy girl was bitten by the cow .
the small scientist complimented the goofy teacher .    the goofy teacher was complimented by the small scientist .
the curious fish hated a bear . a bear was hated by the curious fish .
the curious bird liked a scientist in a field . a scientist in a field was liked by the curious bird .
the silly doctor ate a tiny girl in the kitchen .       a tiny girl in the kitchen was eaten by the silly doctor .
a curious penguin ate the tiny crocodile .      the tiny crocodile was eaten by a curious penguin .
the tiny sheep in a mall kicked a pig . a pig was kicked by the tiny sheep in a mall .
the cat tapped the curious pig near the park .  the curious pig near the park was tapped by the cat .
a tiny cat in the kitchen stalked a small researcher .  a small researcher was stalked by a tiny cat in the kitchen .
the shy duck complimented the bird .    the bird was complimented by the shy duck .
a cat near a school liked a man .       a man was liked by a cat near a school .
a penguin hated the crocodile . the crocodile was hated by a penguin .
a pig disliked a doctor .       a doctor was disliked by a pig .
a sleepy model bit a happy pig .        a happy pig was bitten by a sleepy model .
the sleepy man stalked a woman .        a woman was stalked by the sleepy man .
the woman ate the small bird by the barn .      the small bird by the barn was eaten by the woman .
the chicken tapped a small sheep .      a small sheep was tapped by the chicken .
the silly sheep ate a tiny chicken .    a tiny chicken was eaten by the silly sheep .
a cow complimented a big moose .        a big moose was complimented by a cow .
a moose complimented the tiny man near a stadium .      the tiny man near a stadium was complimented by a moose .
a small girl bit a cow .        a cow was bitten by a small girl .
a shy fish disliked a model .   a model was disliked by a shy fish .
the big bear near the building liked a sleepy duck .    a sleepy duck was liked by the big bear near the building .
the big fish loved the big scientist .  the big scientist was loved by the big fish .
the scientist loved the tiny penguin .  the tiny penguin was loved by the scientist .
a silly man hated a model .     a model was hated by a silly man .
the big bear loved the curious man .    the curious man was loved by the big bear .
a curious cat hated a silly duck .      a silly duck was hated by a curious cat .
the dog hunted the tiny teacher at a mall .     the tiny teacher at a mall was hunted by the dog .
the tiny scientist at the school kicked a bear .        a bear was kicked by the tiny scientist at the school .
a curious bear liked the pig by a field .       the pig by a field was liked by a curious bear .
a tiny scientist by a mall hunted the happy doctor .    the happy doctor was hunted by a tiny scientist by a mall .
the big doctor kicked a happy sheep .   a happy sheep was kicked by the big doctor .
the bear hunted a girl .        a girl was hunted by the bear .
the tiny professor hated the happy rabbit .     the happy rabbit was hated by the tiny professor .
a researcher loved the fish .   the fish was loved by a researcher .
a small sheep in the stadium hated the tiny penguin .   the tiny penguin was hated by a small sheep in the stadium .
the silly sheep liked the tiny professor near a room .  the tiny professor near a room was liked by the silly sheep .
the shy duck by a building loved a silly chicken .      a silly chicken was loved by the shy duck by a building .
the bear tapped a happy bird .  a happy bird was tapped by the bear .
the model by the stadium loved a boy .  a boy was loved by the model by the stadium .
the happy chicken in a park stalked a shy dog . a shy dog was stalked by the happy chicken in a park .
the curious student by a house complimented a sleepy cat .      a sleepy cat was complimented by the curious student by a house .
a student by the school kicked a small dog .    a small dog was kicked by a student by the school .
the happy bird stalked a fish . a fish was stalked by the happy bird .
a goofy pig tapped the big researcher . the big researcher was tapped by a goofy pig .
a photographer at the room hunted a penguin .   a penguin was hunted by a photographer at the room .
the sleepy man stalked a small man .    a small man was stalked by the sleepy man .
the goofy sheep loved the chicken .     the chicken was loved by the goofy sheep .
the woman stalked a shy professor .     a shy professor was stalked by the woman .
a shy cat tapped a doctor by a building .       a doctor by a building was tapped by a shy cat .
the sleepy doctor loved a silly rabbit .        a silly rabbit was loved by the sleepy doctor .
the moose hated a goofy bear .  a goofy bear was hated by the moose .
a bear hated a scientist .      a scientist was hated by a bear .
a small bear disliked a tiny boy in the school .        a tiny boy in the school was disliked by a small bear .
the curious fish ate a shy penguin .    a shy penguin was eaten by the curious fish .
a small chicken liked a duck .  a duck was liked by a small chicken .
a shy scientist loved the big moose near a school .     the big moose near a school was loved by a shy scientist .
a goofy cow stalked a curious sheep .   a curious sheep was stalked by a goofy cow .
a teacher ate a curious student .       a curious student was eaten by a teacher .
the sheep stalked the happy girl .      the happy girl was stalked by the sheep .
the happy doctor hated the big researcher in the house .        the big researcher in the house was hated by the happy doctor .
the big pig loved the scientist .       the scientist was loved by the big pig .
a silly rabbit by a supermarket liked a sleepy moose .  a sleepy moose was liked by a silly rabbit by a supermarket .
the tiny pig ate the happy crocodile .  the happy crocodile was eaten by the tiny pig .
a shy researcher hated a woman .        a woman was hated by a shy researcher .
the goofy bird hated a sleepy cow .     a sleepy cow was hated by the goofy bird .
a professor in a stadium ate a curious man .    a curious man was eaten by a professor in a stadium .
a goofy chicken loved a shy bird .      a shy bird was loved by a goofy chicken .
the curious moose bit the rabbit .      the rabbit was bitten by the curious moose .
a silly teacher near the store tapped a tiny bear .     a tiny bear was tapped by a silly teacher near the store .
the happy teacher ate a teacher .       a teacher was eaten by the happy teacher .
the small cow ate a dog by the mall .   a dog by the mall was eaten by the small cow .
the bear tapped the silly penguin .     the silly penguin was tapped by the bear .
a woman bit a shy bear .        a shy bear was bitten by a woman .
the big chicken tapped a shy bird .     a shy bird was tapped by the big chicken .
the woman hated a goofy fish .  a goofy fish was hated by the woman .
the happy chicken bit the cat . the cat was bitten by the happy chicken .
the tiny boy disliked the big sheep .   the big sheep was disliked by the tiny boy .
a professor ate the model at the house .        the model at the house was eaten by a professor .
the chicken hunted a sheep by the building .    a sheep by the building was hunted by the chicken .
a small fish complimented a small cat . a small cat was complimented by a small fish .
the silly boy ate the tiny doctor .     the tiny doctor was eaten by the silly boy .
the sleepy professor hated a shy boy .  a shy boy was hated by the sleepy professor .
the tiny teacher stalked the small moose by a room .    the small moose by a room was stalked by the tiny teacher .
the big researcher disliked a goofy crocodile . a goofy crocodile was disliked by the big researcher .
the cow bit the silly bear .    the silly bear was bitten by the cow .
the moose near a field disliked the silly woman .       the silly woman was disliked by the moose near a field .
the curious bear disliked the shy sheep .       the shy sheep was disliked by the curious bear .
a goofy professor ate the bird .        the bird was eaten by a goofy professor .
a silly cat hated the big photographer near the stadium .       the big photographer near the stadium was hated by a silly cat .
a happy teacher complimented a goofy man .      a goofy man was complimented by a happy teacher .
the sheep loved a fish .        a fish was loved by the sheep .
a small moose hunted the shy bird .     the shy bird was hunted by a small moose .
a shy fish at a park hunted the goofy scientist .       the goofy scientist was hunted by a shy fish at a park .
the small rabbit disliked the happy cow .       the happy cow was disliked by the small rabbit .
a big dog by a mall hunted a model .    a model was hunted by a big dog by a mall .
the cat liked a bird .  a bird was liked by the cat .
the happy photographer at a supermarket loved a cow .   a cow was loved by the happy photographer at a supermarket .
a duck bit a silly woman by a house .   a silly woman by a house was bitten by a duck .
a rabbit loved a small moose .  a small moose was loved by a rabbit .
a pig hunted the big cow at the market .        the big cow at the market was hunted by a pig .
a curious man bit a happy student .     a happy student was bitten by a curious man .
the pig in the supermarket loved the small teacher .    the small teacher was loved by the pig in the supermarket .
the sleepy student by the school bit the sleepy scientist .     the sleepy scientist was bitten by the sleepy student by the school .
the rabbit near a barn hunted a big doctor .    a big doctor was hunted by the rabbit near a barn .
the silly pig hunted a small scientist .        a small scientist was hunted by the silly pig .
the sleepy chicken stalked the big model .      the big model was stalked by the sleepy chicken .
a shy fish loved a rabbit .     a rabbit was loved by a shy fish .
a tiny rabbit stalked a goofy girl .    a goofy girl was stalked by a tiny rabbit .
the tiny bird loved a chicken . a chicken was loved by the tiny bird .
a crocodile loved the shy crocodile .   the shy crocodile was loved by a crocodile .
a big photographer loved a tiny cat in a house .        a tiny cat in a house was loved by a big photographer .
the silly researcher bit a crocodile .  a crocodile was bitten by the silly researcher .
the fish bit the shy rabbit .   the shy rabbit was bitten by the fish .
the silly rabbit liked a goofy chicken .        a goofy chicken was liked by the silly rabbit .
the silly moose stalked the happy man in a barn .       the happy man in a barn was stalked by the silly moose .
a tiny crocodile tapped the curious boy .       the curious boy was tapped by a tiny crocodile .
a duck by the room liked the duck .     the duck was liked by a duck by the room .
a crocodile loved the bear .    the bear was loved by a crocodile .
a sleepy chicken hated a cat .  a cat was hated by a sleepy chicken .
the curious bear hunted the photographer .      the photographer was hunted by the curious bear .
the fish hunted the dog .       the dog was hunted by the fish .
the rabbit bit a goofy duck .   a goofy duck was bitten by the rabbit .
the shy photographer kicked a goofy chicken .   a goofy chicken was kicked by the shy photographer .
the silly professor at the market ate a shy chicken .   a shy chicken was eaten by the silly professor at the market .
a happy fish ate the tiny model .       the tiny model was eaten by a happy fish .
a happy fish complimented the happy researcher .        the happy researcher was complimented by a happy fish .
the sleepy duck hated a woman . a woman was hated by the sleepy duck .
a curious duck hunted a cat .   a cat was hunted by a curious duck .
the curious photographer disliked the silly student .   the silly student was disliked by the curious photographer .
the chicken hunted a goofy moose .      a goofy moose was hunted by the chicken .
the big penguin complimented the chicken in a park .    the chicken in a park was complimented by the big penguin .
the duck hunted the goofy chicken .     the goofy chicken was hunted by the duck .
the silly crocodile near a market ate a happy researcher .      a happy researcher was eaten by the silly crocodile near a market .
the goofy bird complimented a happy boy .       a happy boy was complimented by the goofy bird .
a shy sheep by a playground bit the student .   the student was bitten by a shy sheep by a playground .
a small duck tapped the tiny rabbit at a building .     the tiny rabbit at a building was tapped by a small duck .
a goofy bird ate a shy student .        a shy student was eaten by a goofy bird .
the happy cow kicked the sleepy girl by the park .      the sleepy girl by the park was kicked by the happy cow .
a girl kicked a curious student at a room .     a curious student at a room was kicked by a girl .
the goofy man disliked the model .      the model was disliked by the goofy man .
a sleepy dog loved the boy .    the boy was loved by a sleepy dog .
the cat ate a big penguin .     a big penguin was eaten by the cat .
a goofy doctor hated the tiny cat .     the tiny cat was hated by a goofy doctor .
the silly crocodile disliked the chicken at the barn .  the chicken at the barn was disliked by the silly crocodile .
the girl kicked the student .   the student was kicked by the girl .
the silly doctor hated the tiny professor .     the tiny professor was hated by the silly doctor .
the cat stalked a student near a house .        a student near a house was stalked by the cat .
a small doctor hated a girl .   a girl was hated by a small doctor .
a curious student bit the sleepy man .  the sleepy man was bitten by a curious student .
a bird in the supermarket disliked the researcher .     the researcher was disliked by a bird in the supermarket .
a happy bear ate a dog .        a dog was eaten by a happy bear .
the goofy moose by a market loved a silly sheep .       a silly sheep was loved by the goofy moose by a market .
the silly woman at the park disliked a cow .    a cow was disliked by the silly woman at the park .
a goofy crocodile hunted the small model at a yard .    the small model at a yard was hunted by a goofy crocodile .
a dog hated a big cow . a big cow was hated by a dog .
the goofy professor hated the penguin . the penguin was hated by the goofy professor .
the silly chicken hunted a goofy man .  a goofy man was hunted by the silly chicken .
the silly crocodile bit a big girl .    a big girl was bitten by the silly crocodile .
a girl complimented a small student .   a small student was complimented by a girl .
a happy penguin ate the photographer in a playground .  the photographer in a playground was eaten by a happy penguin .
a dog tapped a bird .   a bird was tapped by a dog .
a shy fish complimented the shy chicken .       the shy chicken was complimented by a shy fish .
a happy moose by a house kicked a goofy girl .  a goofy girl was kicked by a happy moose by a house .
a tiny student kicked the girl .        the girl was kicked by a tiny student .
a happy duck hated the happy cat near a building .      the happy cat near a building was hated by a happy duck .
the goofy photographer bit a duck .     a duck was bitten by the goofy photographer .
a silly cat by a stadium stalked the chicken .  the chicken was stalked by a silly cat by a stadium .
a big cow kicked the curious scientist by a stadium .   the curious scientist by a stadium was kicked by a big cow .
the tiny moose liked a man .    a man was liked by the tiny moose .
the goofy bear kicked the small penguin .       the small penguin was kicked by the goofy bear .
a silly rabbit loved the chicken at a mall .    the chicken at a mall was loved by a silly rabbit .
a silly cow disliked the sleepy student at the field .  the sleepy student at the field was disliked by a silly cow .
the small model tapped the rabbit .     the rabbit was tapped by the small model .
the curious dog stalked a small bear .  a small bear was stalked by the curious dog .
the sheep bit the doctor .      the doctor was bitten by the sheep .
a cow loved the dog .   the dog was loved by a cow .
the small fish in a playground kicked a silly fish .    a silly fish was kicked by the small fish in a playground .
a big rabbit by the room stalked the silly student .    the silly student was stalked by a big rabbit by the room .
the goofy dog stalked the silly moose . the silly moose was stalked by the goofy dog .
the man in a store stalked the curious moose .  the curious moose was stalked by the man in a store .
a curious doctor tapped the tiny model at a house .     the tiny model at a house was tapped by a curious doctor .
the tiny moose hated the crocodile .    the crocodile was hated by the tiny moose .
a curious scientist liked the tiny bear .       the tiny bear was liked by a curious scientist .
a curious cow near the barn complimented a big fish .   a big fish was complimented by a curious cow near the barn .
a silly researcher ate the doctor near a supermarket .  the doctor near a supermarket was eaten by a silly researcher .
a woman ate a happy model at a room .   a happy model at a room was eaten by a woman .
the silly cow hated the fish .  the fish was hated by the silly cow .
a scientist hunted a penguin .  a penguin was hunted by a scientist .
a penguin disliked the bird .   the bird was disliked by a penguin .
a sleepy professor kicked a goofy pig . a goofy pig was kicked by a sleepy professor .
a silly duck in the field stalked the boy .     the boy was stalked by a silly duck in the field .
a sleepy girl at the house disliked a silly cat .       a silly cat was disliked by a sleepy girl at the house .
the small rabbit by the yard complimented the silly photographer .      the silly photographer was complimented by the small rabbit by the yard .
the goofy cat stalked the moose near the playground .   the moose near the playground was stalked by the goofy cat .
a chicken disliked a small professor .  a small professor was disliked by a chicken .
a shy bird near a school complimented a sleepy photographer .   a sleepy photographer was complimented by a shy bird near a school .
a shy chicken ate a rabbit by a house . a rabbit by a house was eaten by a shy chicken .
a shy fish hated the sleepy moose .     the sleepy moose was hated by a shy fish .
the big moose hated the silly doctor .  the silly doctor was hated by the big moose .
the curious sheep by the yard stalked a shy boy .       a shy boy was stalked by the curious sheep by the yard .
