a goofy model was loved by the big researcher in a park .       the big researcher in a park loved a goofy model .
the shy cow was disliked by a silly sheep .     a silly sheep disliked the shy cow .
a tiny girl was kicked by the sleepy student .  the sleepy student kicked a tiny girl .
a model at the house was eaten by the tiny cow .        the tiny cow ate a model at the house .
a curious cat was bitten by a sleepy moose .    a sleepy moose bit a curious cat .
the silly crocodile was kicked by the sheep .   the sheep kicked the silly crocodile .
a happy woman was loved by the happy fish .     the happy fish loved a happy woman .
the rabbit in a school was kicked by the small cow .    the small cow kicked the rabbit in a school .
a tiny cow was stalked by a happy penguin near a stadium .      a happy penguin near a stadium stalked a tiny cow .
the bird in a barn was tapped by the sleepy rabbit .    the sleepy rabbit tapped the bird in a barn .
the cow was disliked by the tiny woman .        the tiny woman disliked the cow .
the tiny sheep in a building was kicked by a researcher .       a researcher kicked the tiny sheep in a building .
a happy boy near the house was disliked by a sheep .    a sheep disliked a happy boy near the house .
a goofy model was bitten by a sleepy boy .      a sleepy boy bit a goofy model .
a silly girl by a mall was loved by the doctor .        the doctor loved a silly girl by a mall .
a small researcher was stalked by a curious doctor .    a curious doctor stalked a small researcher .
the student at a park was stalked by a shy sheep .      a shy sheep stalked the student at a park .
the moose was liked by a small dog .    a small dog liked the moose .
the goofy man was eaten by the goofy cat .      the goofy cat ate the goofy man .
a sheep was hated by a curious teacher .        a curious teacher hated a sheep .
a sleepy doctor was liked by the tiny fish .    the tiny fish liked a sleepy doctor .
the bird was disliked by the sheep .    the sheep disliked the bird .
a boy was disliked by the small doctor .        the small doctor disliked a boy .
a bird was tapped by a big researcher near a house .    a big researcher near a house tapped a bird .
a curious duck was hunted by the boy .  the boy hunted a curious duck .
a curious man was disliked by a model near a stadium .  a model near a stadium disliked a curious man .
the silly professor was loved by the curious pig .      the curious pig loved the silly professor .
a tiny researcher was complimented by the goofy researcher .    the goofy researcher complimented a tiny researcher .
a big professor was tapped by a chicken at a store .    a chicken at a store tapped a big professor .
the tiny scientist was stalked by the rabbit .  the rabbit stalked the tiny scientist .
a happy crocodile was complimented by the big doctor .  the big doctor complimented a happy crocodile .
a happy cow was eaten by a curious student .    a curious student ate a happy cow .
a goofy fish was complimented by a shy student .        a shy student complimented a goofy fish .
a happy crocodile was hated by the model .      the model hated a happy crocodile .
a silly dog was stalked by the big cow .        the big cow stalked a silly dog .
the silly bear was bitten by a chicken .        a chicken bit the silly bear .
the crocodile was disliked by the shy girl by the school .      the shy girl by the school disliked the crocodile .
the sleepy woman was tapped by a curious man at a kitchen .     a curious man at a kitchen tapped the sleepy woman .
the curious model was liked by the teacher .    the teacher liked the curious model .
a student was tapped by the pig .       the pig tapped a student .
a scientist was loved by the small chicken .    the small chicken loved a scientist .
the shy penguin was disliked by the shy pig .   the shy pig disliked the shy penguin .
the penguin was bitten by a researcher .        a researcher bit the penguin .
a tiny cow was kicked by the tiny dog . the tiny dog kicked a tiny cow .
a bear was kicked by the big woman .    the big woman kicked a bear .
a goofy doctor was tapped by a scientist at the room .  a scientist at the room tapped a goofy doctor .
the goofy teacher was hated by the happy scientist .    the happy scientist hated the goofy teacher .
a moose was hated by the curious moose near the building .      the curious moose near the building hated a moose .
a woman was disliked by the shy duck at the store .     the shy duck at the store disliked a woman .
the shy pig was kicked by a cat at a supermarket .      a cat at a supermarket kicked the shy pig .
the tiny teacher was complimented by the sheep .        the sheep complimented the tiny teacher .
a cat by the playground was complimented by a happy model .     a happy model complimented a cat by the playground .
a curious professor in the building was bitten by the professor .       the professor bit a curious professor in the building .
a silly chicken in a building was tapped by a penguin . a penguin tapped a silly chicken in a building .
a curious teacher was kicked by a big fish .    a big fish kicked a curious teacher .
a shy rabbit was stalked by the big pig .       the big pig stalked a shy rabbit .
the sleepy doctor in the mall was bitten by the shy doctor .    the shy doctor bit the sleepy doctor in the mall .
the goofy researcher in the park was stalked by a model .       a model stalked the goofy researcher in the park .
the bird was bitten by the big rabbit . the big rabbit bit the bird .
a big girl was complimented by a chicken .      a chicken complimented a big girl .
a goofy bird was hated by the silly bird .      the silly bird hated a goofy bird .
a small bear was hunted by the researcher in the house .        the researcher in the house hunted a small bear .
the bird was hunted by the silly bird . the silly bird hunted the bird .
a curious student was bitten by a big researcher .      a big researcher bit a curious student .
the model was liked by the happy girl . the happy girl liked the model .
the silly doctor was eaten by a sheep near a field .    a sheep near a field ate the silly doctor .
the small chicken in a park was disliked by a student . a student disliked the small chicken in a park .
the tiny cow was hunted by a small cow near a barn .    a small cow near a barn hunted the tiny cow .
the sleepy sheep at the park was disliked by the big bear .     the big bear disliked the sleepy sheep at the park .
the happy cat was bitten by a goofy sheep .     a goofy sheep bit the happy cat .
a big doctor near the room was bitten by a sleepy scientist .   a sleepy scientist bit a big doctor near the room .
the silly duck was loved by the happy crocodile .       the happy crocodile loved the silly duck .
the silly teacher was hated by the goofy pig .  the goofy pig hated the silly teacher .
the big dog was kicked by the curious fish .    the curious fish kicked the big dog .
the fish was hated by a duck by the mall .      a duck by the mall hated the fish .
a tiny bear was hunted by a shy woman . a shy woman hunted a tiny bear .
the teacher near a supermarket was bitten by the silly girl .   the silly girl bit the teacher near a supermarket .
a silly pig was disliked by a silly photographer .      a silly photographer disliked a silly pig .
the sleepy dog was complimented by the sleepy chicken . the sleepy chicken complimented the sleepy dog .
the big student was complimented by a bear .    a bear complimented the big student .
the researcher was hunted by a happy crocodile .        a happy crocodile hunted the researcher .
the happy pig was bitten by a small bear .      a small bear bit the happy pig .
a curious dog was loved by a happy bear at a market .   a happy bear at a market loved a curious dog .
the shy cow was complimented by the silly girl .        the silly girl complimented the shy cow .
the dog by a stadium was eaten by a silly penguin .     a silly penguin ate the dog by a stadium .
the shy professor was liked by the bear .       the bear liked the shy professor .
the scientist was bitten by the tiny student .  the tiny student bit the scientist .
a goofy scientist was complimented by a sleepy bird in the store .      a sleepy bird in the store complimented a goofy scientist .
a small penguin was disliked by the tiny crocodile .    the tiny crocodile disliked a small penguin .
the goofy student was hunted by the tiny bear . the tiny bear hunted the goofy student .
a tiny man was eaten by a woman .       a woman ate a tiny man .
a pig was complimented by a silly duck .        a silly duck complimented a pig .
the happy cow was disliked by the big chicken . the big chicken disliked the happy cow .
the cat was stalked by the tiny moose . the tiny moose stalked the cat .
the sleepy model was stalked by a sleepy rabbit .       a sleepy rabbit stalked the sleepy model .
the boy was loved by the big fish by the house .        the big fish by the house loved the boy .
the doctor was hunted by the curious boy .      the curious boy hunted the doctor .
a chicken at a house was hunted by the penguin .        the penguin hunted a chicken at a house .
the tiny fish at a kitchen was tapped by a sleepy boy . a sleepy boy tapped the tiny fish at a kitchen .
a small cat was stalked by a big pig .  a big pig stalked a small cat .
the crocodile was eaten by the sleepy sheep .   the sleepy sheep ate the crocodile .
the goofy cow was tapped by the small crocodile .       the small crocodile tapped the goofy cow .
a crocodile was complimented by the happy penguin .     the happy penguin complimented a crocodile .
a penguin was loved by the man .        the man loved a penguin .
the shy photographer was tapped by the goofy chicken .  the goofy chicken tapped the shy photographer .
the girl by a house was complimented by a small man .   a small man complimented the girl by a house .
the happy cow was liked by a big pig .  a big pig liked the happy cow .
the silly doctor was bitten by a doctor .       a doctor bit the silly doctor .
the bird was complimented by the moose .        the moose complimented the bird .
the big pig was tapped by the fish .    the fish tapped the big pig .
a tiny model was liked by the small crocodile . the small crocodile liked a tiny model .
a silly woman at the store was hunted by a curious bird .       a curious bird hunted a silly woman at the store .
a happy bird was disliked by a penguin in the house .   a penguin in the house disliked a happy bird .
a curious bird was hated by the small dog .     the small dog hated a curious bird .
a chicken was liked by a curious scientist .    a curious scientist liked a chicken .
a big moose was loved by the tiny chicken .     the tiny chicken loved a big moose .
a silly rabbit was stalked by a curious pig near the market .   a curious pig near the market stalked a silly rabbit .
the shy bear was hated by a happy cow . a happy cow hated the shy bear .
a tiny photographer was hunted by the goofy teacher .   the goofy teacher hunted a tiny photographer .
the goofy penguin by the building was complimented by the shy cat .     the shy cat complimented the goofy penguin by the building .
the small model was complimented by a happy bird .      a happy bird complimented the small model .
a shy rabbit was hunted by a happy doctor .     a happy doctor hunted a shy rabbit .
a tiny duck was stalked by a sleepy teacher .   a sleepy teacher stalked a tiny duck .
the tiny penguin was tapped by the goofy girl . the goofy girl tapped the tiny penguin .
a man at the park was disliked by a happy bear .        a happy bear disliked a man at the park .
the silly pig was eaten by a sheep .    a sheep ate the silly pig .
the cat was complimented by the goofy duck .    the goofy duck complimented the cat .
a shy moose in a supermarket was hunted by a moose .    a moose hunted a shy moose in a supermarket .
the sleepy penguin was hunted by a goofy researcher .   a goofy researcher hunted the sleepy penguin .
a curious researcher was hunted by the photographer .   the photographer hunted a curious researcher .
a sleepy photographer was eaten by a happy student .    a happy student ate a sleepy photographer .
the sleepy scientist was disliked by a silly chicken .  a silly chicken disliked the sleepy scientist .
a silly fish in a building was liked by a tiny dog .    a tiny dog liked a silly fish in a building .
the big professor was complimented by a silly bear .    a silly bear complimented the big professor .
the big moose near the playground was hunted by a goofy moose . a goofy moose hunted the big moose near the playground .
the shy model was disliked by a big man .       a big man disliked the shy model .
a shy bear was disliked by a man .      a man disliked a shy bear .
a tiny fish was stalked by the goofy cow near a field . the goofy cow near a field stalked a tiny fish .
the big duck was bitten by a shy cow by a market .      a shy cow by a market bit the big duck .
a curious man was disliked by a chicken .       a chicken disliked a curious man .
a big crocodile was disliked by a tiny cat .    a tiny cat disliked a big crocodile .
a pig was disliked by a curious woman . a curious woman disliked a pig .
the goofy dog was tapped by the curious scientist .     the curious scientist tapped the goofy dog .
the happy researcher was eaten by the silly duck .      the silly duck ate the happy researcher .
the curious fish was bitten by a big professor .        a big professor bit the curious fish .
the silly researcher was complimented by a silly professor at the building .    a silly professor at the building complimented the silly researcher .
a silly professor was loved by the shy model .  the shy model loved a silly professor .
the happy fish was loved by the small dog .     the small dog loved the happy fish .
a happy model was bitten by the sleepy photographer .   the sleepy photographer bit a happy model .
the big professor was complimented by a curious pig .   a curious pig complimented the big professor .
the student by the store was stalked by a goofy man .   a goofy man stalked the student by the store .
a small teacher was eaten by the happy penguin .        the happy penguin ate a small teacher .
a silly sheep was tapped by a sheep .   a sheep tapped a silly sheep .
a happy doctor was loved by a student . a student loved a happy doctor .
a cat was disliked by the teacher near the building .   the teacher near the building disliked a cat .
the happy woman was liked by a curious chicken .        a curious chicken liked the happy woman .
a happy boy was stalked by the penguin .        the penguin stalked a happy boy .
a small professor was kicked by the penguin .   the penguin kicked a small professor .
a happy cat was stalked by a silly chicken .    a silly chicken stalked a happy cat .
a goofy professor near a field was complimented by the silly doctor .   the silly doctor complimented a goofy professor near a field .
the duck near the market was tapped by a silly moose .  a silly moose tapped the duck near the market .
the big crocodile was loved by a curious pig .  a curious pig loved the big crocodile .
the penguin was disliked by the silly doctor in a supermarket . the silly doctor in a supermarket disliked the penguin .
the small bear was tapped by the tiny girl .    the tiny girl tapped the small bear .
the small teacher was complimented by a shy bear by the yard .  a shy bear by the yard complimented the small teacher .
the photographer was hunted by a shy chicken .  a shy chicken hunted the photographer .
the goofy duck was kicked by a big chicken by a field . a big chicken by a field kicked the goofy duck .
a shy teacher near the park was loved by the crocodile .        the crocodile loved a shy teacher near the park .
the silly bear was kicked by the boy .  the boy kicked the silly bear .
a curious model was tapped by a shy moose .     a shy moose tapped a curious model .
the professor was complimented by a goofy doctor .      a goofy doctor complimented the professor .
the tiny duck was tapped by a bear by the playground .  a bear by the playground tapped the tiny duck .
the goofy cow in the mall was stalked by the shy bird . the shy bird stalked the goofy cow in the mall .
a silly cow was bitten by a big pig .   a big pig bit a silly cow .
a scientist was liked by the small teacher .    the small teacher liked a scientist .
the doctor was hated by a happy bird .  a happy bird hated the doctor .
a small crocodile near a yard was liked by the goofy researcher .       the goofy researcher liked a small crocodile near a yard .
a professor was tapped by the tiny model .      the tiny model tapped a professor .
the small cat was tapped by a tiny fish .       a tiny fish tapped the small cat .
a big model was eaten by a sleepy penguin .     a sleepy penguin ate a big model .
the teacher in the house was hated by the goofy penguin .       the goofy penguin hated the teacher in the house .
a chicken was tapped by a tiny photographer .   a tiny photographer tapped a chicken .
a silly penguin was bitten by the shy bear .    the shy bear bit a silly penguin .
a woman was bitten by a penguin .       a penguin bit a woman .
the sleepy boy was bitten by the cat .  the cat bit the sleepy boy .
the small doctor was complimented by the happy dog .    the happy dog complimented the small doctor .
the curious researcher in the house was liked by the sheep .    the sheep liked the curious researcher in the house .
the big teacher was stalked by the tiny penguin at a store .    the tiny penguin at a store stalked the big teacher .
the sleepy fish was stalked by the shy researcher .     the shy researcher stalked the sleepy fish .
the goofy pig was hated by a curious student .  a curious student hated the goofy pig .
the big dog near the field was loved by a goofy boy .   a goofy boy loved the big dog near the field .
the tiny teacher was disliked by a shy boy .    a shy boy disliked the tiny teacher .
the curious fish was loved by a chicken .       a chicken loved the curious fish .
the bear was tapped by a tiny photographer .    a tiny photographer tapped the bear .
the tiny doctor was eaten by a duck .   a duck ate the tiny doctor .
the curious pig was complimented by the goofy chicken . the goofy chicken complimented the curious pig .
the silly researcher was hunted by a goofy pig .        a goofy pig hunted the silly researcher .
a small boy was eaten by a goofy penguin at a market .  a goofy penguin at a market ate a small boy .
a big researcher was hunted by a goofy chicken by a yard .      a goofy chicken by a yard hunted a big researcher .
a doctor was loved by a happy crocodile .       a happy crocodile loved a doctor .
a curious rabbit was hated by a model by the yard .     a model by the yard hated a curious rabbit .
a small teacher was complimented by a doctor .  a doctor complimented a small teacher .
the silly girl at a stadium was disliked by a goofy bird .      a goofy bird disliked the silly girl at a stadium .
a small sheep was disliked by the moose at the house .  the moose at the house disliked a small sheep .
the photographer was loved by the tiny fish near the room .     the tiny fish near the room loved the photographer .
a dog was hated by a goofy scientist .  a goofy scientist hated a dog .
a shy photographer was stalked by the sleepy duck .     the sleepy duck stalked a shy photographer .
the man was liked by a silly boy .      a silly boy liked the man .
a model was bitten by a happy crocodile .       a happy crocodile bit a model .
the big woman was disliked by a sleepy duck .   a sleepy duck disliked the big woman .
the duck was complimented by the silly scientist .      the silly scientist complimented the duck .
the crocodile was tapped by a tiny fish .       a tiny fish tapped the crocodile .
a penguin near a market was bitten by a happy girl .    a happy girl bit a penguin near a market .
the chicken was disliked by a photographer .    a photographer disliked the chicken .
a goofy professor was bitten by the small model .       the small model bit a goofy professor .
a doctor was complimented by a cat .    a cat complimented a doctor .
the big pig was bitten by a girl .      a girl bit the big pig .
a happy woman was liked by the student .        the student liked a happy woman .
a sleepy fish was stalked by the tiny scientist .       the tiny scientist stalked a sleepy fish .
the pig was liked by the silly woman .  the silly woman liked the pig .
a moose was tapped by a shy doctor by the park .        a shy doctor by the park tapped a moose .
a big cow was hated by the bird near the stadium .      the bird near the stadium hated a big cow .
a woman was kicked by the big researcher near the room .        the big researcher near the room kicked a woman .
a boy was liked by a happy bear .       a happy bear liked a boy .
a sheep was loved by the boy .  the boy loved a sheep .
the silly pig in a barn was kicked by the student .     the student kicked the silly pig in a barn .
the happy student was bitten by a small doctor in the store .   a small doctor in the store bit the happy student .
the curious student was hated by the sleepy boy .       the sleepy boy hated the curious student .
a shy cow was loved by the shy bear .   the shy bear loved a shy cow .
a goofy rabbit was loved by a happy boy .       a happy boy loved a goofy rabbit .
a girl was bitten by a big boy at the market .  a big boy at the market bit a girl .
the big researcher was eaten by the big model . the big model ate the big researcher .
the tiny teacher was kicked by the silly moose .        the silly moose kicked the tiny teacher .
the tiny cow in a playground was hunted by a crocodile .        a crocodile hunted the tiny cow in a playground .
a big cow in the school was disliked by a man . a man disliked a big cow in the school .
a goofy student was complimented by the small scientist .       the small scientist complimented a goofy student .
a fish was tapped by the goofy student .        the goofy student tapped a fish .
the silly professor was eaten by a big photographer .   a big photographer ate the silly professor .
a small teacher was loved by the sleepy model . the sleepy model loved a small teacher .
a student was liked by the curious sheep .      the curious sheep liked a student .
a doctor was bitten by the small scientist by a playground .    the small scientist by a playground bit a doctor .
the silly girl was bitten by a sleepy student . a sleepy student bit the silly girl .
a sleepy crocodile was disliked by a penguin .  a penguin disliked a sleepy crocodile .
the goofy cow was tapped by a curious cat .     a curious cat tapped the goofy cow .
the model in the school was stalked by a small dog .    a small dog stalked the model in the school .
a duck was tapped by the curious dog .  the curious dog tapped a duck .
a professor was eaten by a sleepy bear near a park .    a sleepy bear near a park ate a professor .
a sheep at the field was hated by a small boy . a small boy hated a sheep at the field .
a tiny student was bitten by the shy chicken in a stadium .     the shy chicken in a stadium bit a tiny student .
a scientist was stalked by a silly student near a house .       a silly student near a house stalked a scientist .
a curious penguin was complimented by a tiny duck .     a tiny duck complimented a curious penguin .
the sleepy fish in the playground was bitten by a sleepy professor .    a sleepy professor bit the sleepy fish in the playground .
the small duck was loved by the dog .   the dog loved the small duck .
the small teacher was complimented by a cow .   a cow complimented the small teacher .
the pig by a room was stalked by a happy chicken .      a happy chicken stalked the pig by a room .
the small crocodile was hunted by a shy cow .   a shy cow hunted the small crocodile .
a tiny man was disliked by a professor .        a professor disliked a tiny man .
the doctor was liked by the big cat .   the big cat liked the doctor .
a scientist was tapped by a small girl .        a small girl tapped a scientist .
a small woman was bitten by the tiny crocodile .        the tiny crocodile bit a small woman .
the professor was bitten by the sleepy penguin .        the sleepy penguin bit the professor .
the curious model was kicked by a shy man .     a shy man kicked the curious model .
the fish was stalked by a boy . a boy stalked the fish .
the bird was complimented by a goofy girl .     a goofy girl complimented the bird .
the goofy teacher was hunted by a sleepy woman .        a sleepy woman hunted the goofy teacher .
a goofy scientist was loved by the penguin .    the penguin loved a goofy scientist .
a penguin by the yard was eaten by a boy at a room .    a boy at a room ate a penguin by the yard .
a penguin at a kitchen was liked by a tiny pig .        a tiny pig liked a penguin at a kitchen .
the professor was liked by a professor .        a professor liked the professor .
a goofy penguin was loved by the cat .  the cat loved a goofy penguin .
a small boy by a barn was loved by a girl .     a girl loved a small boy by a barn .
the big duck was eaten by the sleepy researcher .       the sleepy researcher ate the big duck .
a small bear was tapped by a happy professor near the stadium . a happy professor near the stadium tapped a small bear .
a happy girl was liked by the tiny chicken .    the tiny chicken liked a happy girl .
a sleepy penguin was hunted by the happy cow .  the happy cow hunted a sleepy penguin .
a small woman was tapped by the big moose .     the big moose tapped a small woman .
the small cow at a field was complimented by a goofy researcher .       a goofy researcher complimented the small cow at a field .
the model was complimented by the small duck by a school .      the small duck by a school complimented the model .
the scientist was loved by a sheep .    a sheep loved the scientist .
the silly girl was complimented by a scientist .        a scientist complimented the silly girl .
a happy girl was tapped by a model .    a model tapped a happy girl .
a small fish was hunted by the photographer .   the photographer hunted a small fish .
a scientist was stalked by a sleepy man .       a sleepy man stalked a scientist .
the dog was bitten by the happy photographer .  the happy photographer bit the dog .
a bear was loved by the small girl near the supermarket .       the small girl near the supermarket loved a bear .
a silly bear was tapped by the big girl at a supermarket .      the big girl at a supermarket tapped a silly bear .
a big professor was bitten by a small student . a small student bit a big professor .
the happy cat was hated by a silly chicken .    a silly chicken hated the happy cat .
the bird was eaten by a shy penguin .   a shy penguin ate the bird .
the big moose was kicked by a crocodile .       a crocodile kicked the big moose .
a boy was stalked by a sheep .  a sheep stalked a boy .
the bear was hated by a silly man .     a silly man hated the bear .
the teacher was kicked by a curious rabbit .    a curious rabbit kicked the teacher .
the sleepy photographer was eaten by a silly sheep .    a silly sheep ate the sleepy photographer .
the small pig was complimented by the big moose .       the big moose complimented the small pig .
a happy chicken was hated by the silly penguin .        the silly penguin hated a happy chicken .
the happy student was liked by the happy chicken in the kitchen .       the happy chicken in the kitchen liked the happy student .
the big man was eaten by the shy bear . the shy bear ate the big man .
the sleepy bird was bitten by a silly duck .    a silly duck bit the sleepy bird .
the cat was eaten by a silly teacher .  a silly teacher ate the cat .
the goofy student was eaten by a happy penguin .        a happy penguin ate the goofy student .
a tiny crocodile was hated by a small model .   a small model hated a tiny crocodile .
a penguin was eaten by a tiny duck .    a tiny duck ate a penguin .
the small boy was hated by the sleepy sheep .   the sleepy sheep hated the small boy .
a professor was hunted by the goofy bird .      the goofy bird hunted a professor .
the silly bear was stalked by a big boy .       a big boy stalked the silly bear .
a rabbit was disliked by the curious scientist .        the curious scientist disliked a rabbit .
the photographer was hated by the silly crocodile .     the silly crocodile hated the photographer .
the silly model was complimented by a happy cat .       a happy cat complimented the silly model .
a happy duck was bitten by the silly researcher by the park .   the silly researcher by the park bit a happy duck .
a big cow was tapped by the dog .       the dog tapped a big cow .
the big professor was kicked by the tiny photographer . the tiny photographer kicked the big professor .
the big crocodile was complimented by the teacher .     the teacher complimented the big crocodile .
the big moose was complimented by a chicken at the market .     a chicken at the market complimented the big moose .
a photographer was hated by the moose . the moose hated a photographer .
the goofy model was disliked by a goofy duck .  a goofy duck disliked the goofy model .
the tiny cow was eaten by the goofy doctor in a park .  the goofy doctor in a park ate the tiny cow .
a boy was tapped by a sleepy model .    a sleepy model tapped a boy .
the shy professor at the house was liked by the shy cow .       the shy cow liked the shy professor at the house .
the shy student was kicked by a model . a model kicked the shy student .
a sleepy woman was liked by the happy penguin at a stadium .    the happy penguin at a stadium liked a sleepy woman .
the small chicken at a kitchen was kicked by the bird . the bird kicked the small chicken at a kitchen .
the big photographer was disliked by a tiny photographer by a field .   a tiny photographer by a field disliked the big photographer .
the shy doctor was kicked by the big penguin .  the big penguin kicked the shy doctor .
the man was eaten by the cow .  the cow ate the man .
the boy was eaten by a small man .      a small man ate the boy .
a goofy photographer was eaten by the silly student near the field .    the silly student near the field ate a goofy photographer .
a curious professor was eaten by a photographer .       a photographer ate a curious professor .
the sleepy rabbit was stalked by a goofy fish by the school .   a goofy fish by the school stalked the sleepy rabbit .
the happy photographer was eaten by the tiny teacher .  the tiny teacher ate the happy photographer .
the moose was bitten by a small model . a small model bit the moose .
the shy teacher was stalked by a goofy doctor at a playground . a goofy doctor at a playground stalked the shy teacher .
the silly scientist was kicked by a silly bear at the room .    a silly bear at the room kicked the silly scientist .
the researcher was kicked by a cow at a field . a cow at a field kicked the researcher .
a shy bear was loved by the fish in the park .  the fish in the park loved a shy bear .
the boy was complimented by a duck .    a duck complimented the boy .
a silly photographer near a mall was loved by a big pig .       a big pig loved a silly photographer near a mall .
the goofy researcher was hated by a happy student .     a happy student hated the goofy researcher .
the sleepy student was tapped by a big model .  a big model tapped the sleepy student .
a silly penguin was kicked by a happy moose .   a happy moose kicked a silly penguin .
a sleepy bear was hunted by a big cow . a big cow hunted a sleepy bear .
a curious penguin in a supermarket was stalked by the happy doctor .    the happy doctor stalked a curious penguin in a supermarket .
the goofy doctor by a house was kicked by a tiny pig .  a tiny pig kicked the goofy doctor by a house .
the shy bird by the playground was hunted by the big crocodile .        the big crocodile hunted the shy bird by the playground .
the big model was hated by the happy rabbit .   the happy rabbit hated the big model .
the shy student was complimented by the curious fish .  the curious fish complimented the shy student .
the silly doctor was hated by the model by a supermarket .      the model by a supermarket hated the silly doctor .
a silly man was hunted by the small boy .       the small boy hunted a silly man .
a curious man near a playground was liked by a silly bear .     a silly bear liked a curious man near a playground .
a moose was kicked by the happy rabbit .        the happy rabbit kicked a moose .
a goofy crocodile was tapped by the model .     the model tapped a goofy crocodile .
the boy in the park was kicked by a doctor .    a doctor kicked the boy in the park .
the man was hunted by the small chicken .       the small chicken hunted the man .
a shy crocodile was complimented by the curious boy .   the curious boy complimented a shy crocodile .
a goofy student was complimented by a photographer .    a photographer complimented a goofy student .
a sleepy sheep was liked by a sleepy professor .        a sleepy professor liked a sleepy sheep .
the sleepy girl was hunted by a happy moose .   a happy moose hunted the sleepy girl .
a tiny cat was liked by a rabbit .      a rabbit liked a tiny cat .
a silly moose near the market was tapped by the happy doctor .  the happy doctor tapped a silly moose near the market .
a tiny boy was stalked by a happy rabbit .      a happy rabbit stalked a tiny boy .
a rabbit was bitten by a big penguin .  a big penguin bit a rabbit .
a researcher was hunted by the tiny chicken .   the tiny chicken hunted a researcher .
a small dog in the mall was eaten by the happy crocodile .      the happy crocodile ate a small dog in the mall .
the pig was liked by a bird .   a bird liked the pig .
the curious doctor was loved by a happy cow by the kitchen .    a happy cow by the kitchen loved the curious doctor .
a curious scientist was eaten by the tiny professor .   the tiny professor ate a curious scientist .
a goofy pig was liked by the big girl . the big girl liked a goofy pig .
a sleepy student was disliked by a shy penguin .        a shy penguin disliked a sleepy student .
a curious teacher was hunted by a small bird .  a small bird hunted a curious teacher .
the crocodile was kicked by the dog .   the dog kicked the crocodile .
a chicken was hated by a happy cat at a school .        a happy cat at a school hated a chicken .
the big teacher was liked by the pig .  the pig liked the big teacher .
the curious woman was tapped by a sleepy bear . a sleepy bear tapped the curious woman .
a happy crocodile was hunted by a happy student .       a happy student hunted a happy crocodile .
the shy duck was hated by the happy crocodile . the happy crocodile hated the shy duck .
the sleepy chicken near the building was kicked by a goofy crocodile .  a goofy crocodile kicked the sleepy chicken near the building .
the silly woman was loved by the student near a house . the student near a house loved the silly woman .
a man was disliked by the sleepy model .        the sleepy model disliked a man .
the happy cat was hunted by a small doctor .    a small doctor hunted the happy cat .
a happy woman was loved by the pig .    the pig loved a happy woman .
the shy bird was loved by the silly moose .     the silly moose loved the shy bird .
the silly chicken by a school was loved by a silly sheep .      a silly sheep loved the silly chicken by a school .
the goofy cat was complimented by the happy teacher .   the happy teacher complimented the goofy cat .
a sheep at a room was liked by a crocodile .    a crocodile liked a sheep at a room .
the small girl by the field was loved by a small rabbit .       a small rabbit loved the small girl by the field .
a doctor was tapped by a dog .  a dog tapped a doctor .
a goofy teacher near the park was liked by a goofy teacher .    a goofy teacher liked a goofy teacher near the park .
the girl was bitten by the sleepy moose .       the sleepy moose bit the girl .
the sleepy chicken by a building was complimented by a bird .   a bird complimented the sleepy chicken by a building .
the small professor was tapped by the bear .    the bear tapped the small professor .
the silly student was bitten by the curious girl .      the curious girl bit the silly student .
the shy chicken was stalked by the shy researcher .     the shy researcher stalked the shy chicken .
the goofy cat was kicked by a small crocodile . a small crocodile kicked the goofy cat .
the silly scientist was tapped by the goofy girl .      the goofy girl tapped the silly scientist .
a tiny chicken was bitten by a small scientist .        a small scientist bit a tiny chicken .
a big photographer was complimented by a model .        a model complimented a big photographer .
a big man was tapped by the small penguin .     the small penguin tapped a big man .
the small doctor near the school was kicked by the shy moose .  the shy moose kicked the small doctor near the school .
a tiny man was eaten by the teacher .   the teacher ate a tiny man .
the curious model was tapped by the duck in the field . the duck in the field tapped the curious model .
a shy sheep near a park was liked by a cow .    a cow liked a shy sheep near a park .
a happy duck was kicked by the goofy crocodile .        the goofy crocodile kicked a happy duck .
the shy scientist was stalked by a goofy girl . a goofy girl stalked the shy scientist .
a girl was complimented by a goofy pig .        a goofy pig complimented a girl .
the silly bear was hunted by a dog .    a dog hunted the silly bear .
a pig was hunted by the tiny photographer .     the tiny photographer hunted a pig .
the sleepy scientist was loved by the tiny teacher .    the tiny teacher loved the sleepy scientist .
a small man was bitten by the happy dog .       the happy dog bit a small man .
the doctor was hunted by the pig .      the pig hunted the doctor .
the dog was tapped by a silly duck .    a silly duck tapped the dog .
a model was stalked by a curious scientist .    a curious scientist stalked a model .
a shy cow was hated by the tiny girl near a field .     the tiny girl near a field hated a shy cow .
the silly scientist was complimented by the happy duck .        the happy duck complimented the silly scientist .
a goofy bird was stalked by the goofy dog .     the goofy dog stalked a goofy bird .
the small cow was complimented by a girl in the house . a girl in the house complimented the small cow .
the goofy girl was stalked by a small bear .    a small bear stalked the goofy girl .
a chicken was liked by the goofy girl . the goofy girl liked a chicken .
a curious dog in the stadium was bitten by a tiny man . a tiny man bit a curious dog in the stadium .
the sleepy researcher was hated by the duck .   the duck hated the sleepy researcher .
the penguin was tapped by the professor .       the professor tapped the penguin .
a goofy pig was liked by a goofy fish . a goofy fish liked a goofy pig .
a man was tapped by a student . a student tapped a man .
the curious rabbit was kicked by a bird .       a bird kicked the curious rabbit .
